week,sales
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,156.36
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,36
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,75
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,119.64
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,76.53
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,37.38
2022-07-26,199.62
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,56.75
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,359.52
2022-07-26,221.6
2022-07-26,714.27
2022-07-26,292.8
2022-07-26,0
2022-07-26,311.7
2022-07-26,18.7
2022-07-26,0
2022-07-26,76.57
2022-07-26,79.76
2022-07-26,37.4
2022-07-26,100.68
2022-07-26,45.92
2022-07-26,19.94
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-26,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,57.49
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,129
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,300.43
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,152.95
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,92
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,20
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,96.36
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,74.85
2022-07-27,99.7
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,61.33
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,61.87
2022-07-27,323.86
2022-07-27,1042.56
2022-07-27,309.01
2022-07-27,0
2022-07-27,223.3
2022-07-27,0
2022-07-27,0
2022-07-27,74.88
2022-07-27,99.7
2022-07-27,56.12
2022-07-27,56.48
2022-07-27,0
2022-07-27,25.98
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,18.72
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-27,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,18.72
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,248.49
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,141.34
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,404.32
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,132.71
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,76
2022-07-28,37.32
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,142.21
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,37.4
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,21.98
2022-07-28,131.72
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,114.52
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,184.93
2022-07-28,39.88
2022-07-28,903.99
2022-07-28,258.04
2022-07-28,0
2022-07-28,211.67
2022-07-28,18.68
2022-07-28,0
2022-07-28,106.06
2022-07-28,79.76
2022-07-28,37.57
2022-07-28,96.36
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,18.72
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-28,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,21.98
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,174.26
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,170.95
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,327.46
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,118.85
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,40
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,60
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,37.32
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,173.19
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,18.68
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,19.94
2022-07-29,127.72
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,37.32
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,151.11
2022-07-29,19.94
2022-07-29,1126.55
2022-07-29,221.09
2022-07-29,0
2022-07-29,235.63
2022-07-29,21.98
2022-07-29,0
2022-07-29,18.85
2022-07-29,120.24
2022-07-29,40.83
2022-07-29,18.27
2022-07-29,19.94
2022-07-29,79.76
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-29,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,38.69
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,125.37
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,182.85
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,377.95
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,25
2022-07-30,74.68
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,20
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,113.07
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,21.98
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,228.49
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,239.28
2022-07-30,231.42
2022-07-30,1043.83
2022-07-30,0
2022-07-30,0
2022-07-30,359.41
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,19.94
2022-07-30,0
2022-07-30,96.36
2022-07-30,19.94
2022-07-30,19.94
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
2022-07-30,0
